Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,FT_Result,HomeTeam_Elo,AwayTeam_Elo,Home_Strength,Away_Strength,H2H_Home_Wins,H2H_Away_Wins,H2H_Draws,Home_vs_Away_Wins,Home_vs_Away_Draws,Home_vs_Away_Avg_Goals,H2H_Avg_Home_Goals,H2H_Avg_Away_Goals,Home_Team_Rank,Away_Team_Rank
1993-10-30,1993,Liverpool,Southampton,4,2,H,1,1507.559399818084,1421.6472172038934,-321.9162956010301,-303.08201580625365,0,0,0,0,0,0,1.7608695652173914,1.173913043478261,9,18
1993-10-30,1993,Newcastle,Wimbledon,4,0,H,1,1514.2799916985236,1487.514603497786,6.759333124524801,-313.68616400905785,0,0,0,0,0,0,2.5384615384615383,1.3846153846153846,3,6
1993-10-30,1993,Blackburn,Tottenham,1,0,H,1,1543.2225432153775,1504.7892384340391,-12.498818988615994,268.6577416452592,0,0,0,0,0,0,1.1818181818181819,1.1818181818181819,2,15
1993-10-31,1993,Coventry,Sheffield United,0,0,D,0,1485.7771124916537,1461.3860291940578,-921.0977314679383,-601.4859432066665,0,0,0,0,0,0,0.0,0.0,11,20
1993-11-01,1993,West Ham,Man City,3,1,H,1,1501.77386704254,1478.1404899906152,301.730802111079,-16.04088463737735,0,0,0,0,0,0,1.553191489361702,1.2553191489361701,13,16
1993-11-06,1993,Southampton,Tottenham,1,0,H,1,1440.1697620929954,1486.2666935449372,-312.1639286759643,-328.9509997128613,0,0,0,0,0,0,1.8695652173913044,1.2391304347826086,18,15
1993-11-06,1993,Leeds,Chelsea,4,1,H,1,1550.5663262674138,1449.4693174426545,608.3795388788974,-910.2562239218772,0,0,0,0,0,0,1.4444444444444444,0.8518518518518519,5,14
1993-11-06,1993,Sheffield United,Norwich,1,2,A,-1,1450.1297746016503,1561.227271525205,-298.54803452376615,901.0420326042246,0,0,0,0,0,0,0.6666666666666666,1.6666666666666667,20,12
1993-11-06,1993,QPR,Blackburn,1,0,H,1,1538.999558477926,1527.356181722699,573.6163356398927,584.059437924783,0,0,0,0,0,0,1.1428571428571428,0.5714285714285714,8,2
1993-11-06,1993,Coventry,Everton,2,1,H,1,1501.2312110598866,1480.844228960804,-921.0977314679383,-636.7567852755877,0,0,0,0,0,0,1.0666666666666667,0.7333333333333333,11,17
1993-11-06,1993,Ipswich,Sheffield Weds,1,4,A,-1,1468.5548243851754,1476.900311716451,-299.65654690375266,-316.57984491347906,0,0,0,0,0,0,2.3333333333333335,2.0,19,7
1993-11-06,1993,Arsenal,Aston Villa,1,2,A,-1,1527.699259091629,1561.5170357543202,281.7049551751984,271.18226555853096,0,0,0,0,0,0,1.4107142857142858,1.2678571428571428,4,10
1993-11-06,1993,Wimbledon,Swindon,3,0,H,1,1499.3448903497363,1401.1431983291116,-912.1216184405233,-930.0421841361031,0,0,0,0,0,0,3.0,0.0,6,22
1993-11-06,1993,Liverpool,West Ham,2,0,H,1,1522.3096413744634,1487.0236254861607,267.3036424322396,292.8317393267894,0,0,0,0,0,0,1.7142857142857142,1.125,9,13
1993-11-07,1993,Man City,Man United,2,3,A,-1,1468.890242519392,1627.7345654363137,-8.471720422339422,1481.6327957390174,0,0,0,0,0,0,1.5384615384615385,1.3846153846153846,16,1
1993-11-08,1993,Oldham,Newcastle,1,3,A,-1,1445.7364684385086,1526.8856114225664,-6.81681200897051,304.262253824082,0,0,0,0,0,0,1.0,3.0,21,3
1993-11-20,1993,Chelsea,Arsenal,0,2,A,-1,1437.7908320961446,1539.377744438139,-1516.0553119624233,-312.303407150864,0,0,0,0,0,0,1.564516129032258,1.2258064516129032,14,4
1993-11-20,1993,Sheffield Weds,Coventry,0,0,D,0,1477.9490472404334,1500.1824755359041,-22.86888003644399,-318.80953668467066,0,0,0,0,0,0,1.1538461538461537,0.6153846153846154,7,11
1993-11-20,1993,Man United,Wimbledon,3,1,H,1,1637.4307892221204,1489.6486665639295,1490.097526964657,-631.8929787747011,0,0,0,0,0,0,1.9230769230769231,1.4615384615384615,1,6
1993-11-20,1993,Aston Villa,Sheffield United,1,0,H,1,1571.8663185275675,1439.780491828403,576.7221173768569,-312.245454305041,0,0,0,0,0,0,1.3333333333333333,0.5555555555555556,10,20
1993-11-20,1993,Swindon,Ipswich,2,2,D,0,1404.0176121402221,1465.6804105740648,-915.4302873527186,-595.0366092470429,0,0,0,0,0,0,2.0,2.0,22,19
1993-11-20,1993,Everton,QPR,0,3,A,-1,1468.3318076727155,1551.5119797660145,-631.998093714851,879.0875719844325,0,0,0,0,0,0,1.6363636363636365,1.2727272727272727,17,8
1993-11-20,1993,Tottenham,Leeds,1,1,D,0,1489.011466440981,1547.82155337137,-616.9849521314603,594.3092106005918,0,0,0,0,0,0,1.6296296296296295,1.2222222222222223,15,5
1993-11-20,1993,Blackburn,Southampton,2,0,H,1,1538.6691127524,1428.8568310632943,276.25952622919783,295.5668887800065,0,0,0,0,0,0,1.7894736842105263,0.8947368421052632,2,18
1993-11-20,1993,Norwich,Man City,1,1,D,0,1557.3320422051763,1472.7854718394206,889.3076084664375,-625.9016864957707,0,0,0,0,0,0,2.411764705882353,1.411764705882353,12,16
1993-11-20,1993,West Ham,Oldham,2,0,H,1,1500.2494590851134,1432.510634839556,292.13801223517777,-312.1939342934838,0,0,0,0,0,0,2.0,0.0,13,21
1993-11-21,1993,Newcastle,Liverpool,3,0,H,1,1541.688062337355,1507.5071904596748,300.57644908458025,869.1779534105892,0,0,0,0,0,0,1.8275862068965518,1.2758620689655173,3,9
1993-11-22,1993,Chelsea,Man City,0,0,D,0,1439.29658360521,1471.2797203303553,-1527.6000190536774,-625.9016864957707,0,0,0,0,0,0,1.4423076923076923,1.0192307692307692,14,16
1993-11-23,1993,Blackburn,Coventry,2,1,H,1,1552.0142742322582,1486.837314056046,278.9293022038815,-10.849531996717634,0,0,0,0,0,0,2.3636363636363638,0.5454545454545454,2,11
1993-11-23,1993,Everton,Leeds,1,1,D,0,1471.7050037976844,1544.4483572464012,-634.9384940574664,289.8938634885309,0,0,0,0,0,0,1.5555555555555556,0.7407407407407407,17,5
1993-11-24,1993,West Ham,Arsenal,0,0,D,0,1501.9316570115902,1537.695546511662,277.66829669114156,-24.745240731635114,0,0,0,0,0,0,1.4107142857142858,1.3214285714285714,13,4
1993-11-24,1993,Sheffield Weds,Oldham,3,0,H,1,1490.9984217891406,1419.4612602908487,293.71096487703505,-612.2438261105065,0,0,0,0,0,0,3.0,0.0,7,21
1993-11-24,1993,Swindon,QPR,1,0,H,1,1425.0286205006057,1530.500971405631,-609.2084641172343,876.5221205826549,0,0,0,0,0,0,1.0,0.0,22,8
1993-11-24,1993,Aston Villa,Southampton,0,2,A,-1,1551.0186797861302,1449.7044698047316,1171.6336331942168,-12.166933770473497,0,0,0,0,0,0,1.5,1.175,10,18
1993-11-24,1993,Man United,Ipswich,0,0,D,0,1630.5660073553252,1472.54519244086,1497.1791986564922,-294.1062388444715,0,0,0,0,0,0,2.5,0.75,1,19
1993-11-24,1993,Tottenham,Wimbledon,1,1,D,0,1489.0389765508435,1489.6211564540672,-915.8626575181404,-650.2013179578391,0,0,0,0,0,0,1.2307692307692308,1.2307692307692308,15,6
1993-11-24,1993,Newcastle,Sheffield United,4,0,H,1,1552.4103359540115,1429.0582182117464,297.1548869058462,-626.6187180105545,0,0,0,0,0,0,1.3333333333333333,1.4444444444444444,3,20
1993-11-27,1993,Oldham,Norwich,2,1,H,1,1440.1196830975846,1536.6736193984405,-611.3927536615408,588.29848761484,0,0,0,0,0,0,2.0,1.0,21,12
1993-11-27,1993,Arsenal,Newcastle,2,1,H,1,1553.3304554643187,1536.775427001355,-24.745240731635114,887.1563732150146,0,0,0,0,0,0,1.5689655172413792,0.8620689655172413,4,3
1993-11-27,1993,Sheffield United,Chelsea,1,0,H,1,1444.5001160727772,1423.854685744179,-937.1007852013569,-1216.940704548287,0,0,0,0,0,0,2.111111111111111,1.0,20,14
1993-11-27,1993,Ipswich,Blackburn,1,0,H,1,1490.9175415378575,1533.6419251352609,-294.1062388444715,576.2967650150906,0,0,0,0,0,0,1.4,1.0,19,2
1993-11-27,1993,Leeds,Swindon,3,0,H,1,1554.4864728713794,1414.9905048756275,289.8938634885309,-303.10826983610804,0,0,0,0,0,0,3.0,0.0,5,22
1993-11-27,1993,QPR,Tottenham,1,1,D,0,1528.7193626919532,1490.8205852645212,287.82045129510175,-596.6784610616745,0,0,0,0,0,0,1.6363636363636365,0.9090909090909091,8,15
1993-11-27,1993,Coventry,Man United,0,1,A,-1,1477.711263153328,1639.692058258043,-321.2523868431693,1192.4215545888915,0,0,0,0,0,0,1.4,1.3333333333333333,11,1
1993-11-27,1993,Wimbledon,Everton,1,1,D,0,1488.8483388541974,1472.4778213975542,-650.2013179578391,-634.9384940574664,0,0,0,0,0,0,1.6153846153846154,1.3076923076923077,6,17
1993-11-27,1993,Man City,Sheffield Weds,1,3,A,-1,1457.1301322067172,1505.1480099127787,-625.9016864957707,577.6032169352048,0,0,0,0,0,0,1.4,1.6,16,7
1993-11-28,1993,Liverpool,Aston Villa,2,1,H,1,1524.3759726120338,1534.1498976337712,560.8403409431182,881.6927392332706,0,0,0,0,0,0,1.4642857142857142,1.3035714285714286,9,10
1993-11-29,1993,Southampton,West Ham,0,2,A,-1,1436.9424669668413,1514.6936598494806,298.03680218675254,277.66829669114156,0,0,0,0,0,0,1.5714285714285714,0.9761904761904762,18,13
1993-12-04,1993,Leeds,Man City,3,2,H,1,1565.3899248893003,1446.2266801887963,572.8919644636564,-926.9312884783265,0,0,1,0,0,0,1.4705882352941178,1.3529411764705883,5,16
1993-12-04,1993,Ipswich,Oldham,0,0,D,0,1488.7399164946244,1442.2973081408177,-287.9113428220454,-304.0580297818528,0,1,0,0,0,0,0.0,3.0,19,21
1993-12-04,1993,Man United,Norwich,2,2,D,0,1635.370312645218,1540.9953650112654,1191.8766738443794,2.0020183008131425,0,1,0,0,0,0,1.4705882352941178,1.0,1,12
1993-12-04,1993,Everton,Southampton,1,0,H,1,1485.948964226212,1423.4713241381835,-313.63336885627734,-304.7273598177795,0,1,0,0,0,0,1.673913043478261,0.8043478260869565,17,18
1993-12-04,1993,Coventry,Arsenal,1,0,H,1,1495.9254128473124,1535.1163057703343,-342.17242070589947,282.6098446686359,0,1,0,0,0,0,1.2666666666666666,0.8666666666666667,11,4
1993-12-04,1993,Tottenham,Newcastle,1,2,A,-1,1477.7931254654316,1549.8028868004446,-596.6784610616745,863.2972050286796,0,1,0,0,0,0,1.9322033898305084,1.271186440677966,15,3
1993-12-04,1993,Wimbledon,West Ham,1,2,A,-1,1474.9621173779963,1528.5798813256818,-350.1135165183065,565.0567900845098,0,1,0,0,0,0,1.2307692307692308,1.3846153846153846,6,13
1993-12-04,1993,Swindon,Sheffield United,0,0,D,0,1416.2614823797928,1443.229138568612,-614.0055644103838,-652.3298480525211,1,0,0,0,0,0,3.0,1.0,22,20
1993-12-04,1993,Sheffield Weds,Liverpool,3,1,H,1,1520.9773013159663,1508.5466812088462,869.0292433765483,580.2265355972941,1,0,0,0,0,0,1.6923076923076923,1.0,7,9
1993-12-04,1993,QPR,Aston Villa,2,2,D,0,1528.95379864086,1533.9154616848643,-9.564989814056343,281.2745587368656,1,0,0,0,0,0,2.1818181818181817,1.0909090909090908,8,10
1993-12-05,1993,Blackburn,Chelsea,2,0,H,1,1544.0537347461368,1413.4428761333031,278.11325670751916,-1198.5572549881763,0,1,0,0,0,0,1.4545454545454546,1.1515151515151516,2,14
1993-12-06,1993,Arsenal,Tottenham,1,1,D,0,1532.6636795706509,1480.245751665115,-16.575237900826597,-597.994529778688,0,1,0,0,0,0,1.746031746031746,1.1428571428571428,4,15
1993-12-07,1993,Sheffield United,Man United,0,3,A,-1,1435.7709175127088,1642.8285337011212,-652.3298480525211,887.2500344473299,1,0,0,0,0,0,1.7777777777777777,1.6666666666666667,20,1
1993-12-07,1993,Oldham,Swindon,2,1,H,1,1456.175350544849,1402.3834399757616,-596.2919745796759,-304.666078363097,0,1,0,0,0,0,0.0,1.0,21,22
1993-12-08,1993,Southampton,Ipswich,0,1,A,-1,1411.256508931173,1500.954731701635,-300.40527269940503,11.348322683761989,1,0,0,0,0,0,1.625,1.625,18,19
1993-12-08,1993,Man City,Everton,1,0,H,1,1462.9341956880962,1469.241448726912,-939.6545000476784,-325.85437333754356,1,0,0,0,0,0,1.5576923076923077,1.0192307692307692,16,17
1993-12-08,1993,Aston Villa,Sheffield Weds,2,2,D,0,1533.3571344618208,1521.5356285390098,-1.3201382993466724,1170.7385796183175,0,0,1,0,0,0,1.3846153846153846,1.3076923076923077,10,7
1993-12-08,1993,Liverpool,QPR,3,2,H,1,1524.4267154945871,1513.073764355119,276.0310753341008,314.1318737789618,0,1,0,0,0,0,1.4545454545454546,1.5454545454545454,9,8
1993-12-08,1993,West Ham,Leeds,0,1,A,-1,1515.1631789430494,1578.8066272719327,564.421115561986,862.1373005014157,1,0,0,0,0,0,1.36,1.16,13,5
1993-12-11,1993,West Ham,Coventry,3,2,H,1,1529.333465587547,1481.7551262028148,553.1217183824922,-35.1491595518326,0,0,1,0,0,0,1.5333333333333334,1.0666666666666667,13,11
1993-12-11,1993,Oldham,Blackburn,1,2,A,-1,1444.8904752402664,1555.3386100507194,-10.438164300010385,259.84398424737196,1,0,0,0,0,0,1.0,0.0,21,2
1993-12-11,1993,Sheffield United,Everton,0,0,D,0,1437.211502755126,1467.8008634844948,-668.6501004877042,-318.19497026318544,1,0,0,0,0,0,1.0,1.1111111111111112,20,17
1993-12-11,1993,Southampton,QPR,0,1,A,-1,1400.5306529512598,1523.7996203350322,-897.8495577487195,-296.22470566449545,1,0,0,0,0,0,1.6666666666666667,1.2222222222222223,18,8
1993-12-11,1993,Chelsea,Ipswich,1,1,D,0,1417.1431433482512,1497.2544644866869,-1215.6995843048933,588.9796868132868,1,0,0,0,0,0,1.75,0.875,14,19
1993-12-11,1993,Newcastle,Man United,1,1,D,0,1553.7258270102366,1638.9055934913292,861.3529094222088,880.6261694459932,0,0,1,0,0,0,1.7758620689655173,1.2586206896551724,3,1
1993-12-11,1993,Liverpool,Swindon,2,2,D,0,1519.3642111990393,1407.4459442713094,294.3163847643459,-296.0321704021195,0,1,0,0,0,0,0.0,5.0,9,22
1993-12-11,1993,Aston Villa,Wimbledon,0,1,A,-1,1515.8594933577951,1492.459758482022,-306.8599901176725,-352.9734944437381,0,0,1,0,0,0,2.230769230769231,1.2307692307692308,10,6
1993-12-11,1993,Man City,Tottenham,0,2,A,-1,1448.6809777305077,1494.4989696227035,-320.25929721503337,-309.9605773600889,1,0,0,0,0,0,1.6538461538461537,1.25,16,15
1993-12-12,1993,Arsenal,Sheffield Weds,1,0,H,1,1547.1834072078655,1507.0159009017952,295.72816925003747,877.0276147412824,0,1,0,0,0,0,1.6153846153846154,0.46153846153846156,4,7
1993-12-13,1993,Norwich,Leeds,2,1,H,1,1557.6213939960815,1562.1805982871167,2.0020183008131425,875.2760728014946,0,1,0,0,0,0,1.4,1.8,12,5
1993-12-18,1993,Swindon,Southampton,2,1,H,1,1422.1474265649235,1385.8291706576456,-296.0321704021195,-894.8756592652459,1,0,0,0,0,0,5.0,1.0,22,18
1993-12-18,1993,Blackburn,Man City,2,0,H,1,1565.8732289648651,1438.146358816362,856.6219909910105,-619.159091139574,0,1,0,0,0,0,1.36,1.4,2,16
1993-12-18,1993,Leeds,Arsenal,2,1,H,1,1576.5335193407195,1532.8304861542626,563.7517940022783,309.57318301116754,1,0,0,0,0,0,1.5185185185185186,1.4444444444444444,5,4
1993-12-18,1993,Ipswich,Norwich,2,1,H,1,1514.8348004742581,1540.0410580085102,588.9796868132868,314.4381379582365,1,0,0,0,0,0,1.3333333333333333,1.0,19,12
1993-12-18,1993,Wimbledon,Sheffield United,2,0,H,1,1505.0944031923545,1424.5768580447934,-330.03023543800134,-354.27683678219074,1,0,0,0,0,0,2.0,1.0,6,20
1993-12-18,1993,Everton,Newcastle,0,2,A,-1,1456.436716088153,1565.0899744065784,-7.892574309982547,572.2056157345069,1,0,0,0,0,0,1.6206896551724137,1.1379310344827587,17,3
1993-12-18,1993,Tottenham,Liverpool,3,3,D,0,1495.5706593010025,1518.2925215207404,-20.224381813987385,-3.0883403328862187,0,1,0,0,0,0,1.6774193548387097,1.2419354838709677,15,9
1993-12-18,1993,Coventry,Oldham,1,1,D,0,1480.169497300251,1446.4761041428303,-637.1846984615028,-21.455994493131584,0,0,1,0,0,0,3.0,3.0,11,21
1993-12-18,1993,Sheffield Weds,West Ham,5,0,H,1,1522.9781045872392,1513.371261902103,567.5909332997093,562.9706166551439,1,0,0,0,0,0,1.5384615384615385,1.0769230769230769,7,13
1993-12-19,1993,Man United,Aston Villa,3,1,H,1,1648.8047628460083,1505.960324003116,582.6964361332073,-893.3080401797575,0,1,0,0,0,0,1.4107142857142858,1.1428571428571428,1,10
1993-12-22,1993,Newcastle,Leeds,1,1,D,0,1565.5838533730055,1576.0396403742925,561.9915208602024,870.3178912331308,0,0,0,0,0,0,1.3703703703703705,1.4444444444444444,3,5
1993-12-26,1993,Sheffield United,Liverpool,0,0,D,0,1428.5275366283843,1514.3418429371495,-344.8136502298593,305.24927213458477,0,0,0,0,0,0,1.1111111111111112,1.0,20,9
1993-12-26,1993,Wimbledon,Coventry,1,2,A,-1,1489.0201507787801,1496.2437497138253,282.37129401538135,-637.1846984615028,0,0,0,0,0,0,1.3076923076923077,1.3846153846153846,6,11
1993-12-26,1993,Man United,Blackburn,1,1,D,0,1645.2908054902975,1569.387186320576,883.8885009338304,858.4798965416242,0,0,0,0,0,0,1.7575757575757576,1.1818181818181819,1,2
1993-12-27,1993,Tottenham,Norwich,1,3,A,-1,1482.4801842031331,1553.1315331063795,-20.224381813987385,-278.5547770569452,0,0,0,0,0,0,1.1176470588235294,1.2352941176470589,15,12
1993-12-27,1993,Swindon,Arsenal,0,4,A,-1,1411.770646336805,1543.2072663823812,-324.9665305517166,-5.733520856976338,0,0,0,0,0,0,0.0,4.0,22,4
1993-12-27,1993,Southampton,Chelsea,3,1,H,1,1402.1774547105256,1400.7948592953712,-1489.5088805354567,-905.5863190514107,0,0,0,0,0,0,1.326086956521739,1.5434782608695652,18,14
1993-12-27,1993,Ipswich,West Ham,1,1,D,0,1514.7716148086256,1513.4344475677356,896.9878984149888,258.3749957376961,0,0,0,0,0,0,1.375,1.25,19,13
1993-12-27,1993,QPR,Oldham,2,0,H,1,1535.5153418005705,1434.760382677292,-309.7849366087866,276.7436898646966,0,0,0,0,0,0,2.0,0.0,8,21
1993-12-27,1993,Everton,Sheffield Weds,0,2,A,-1,1444.274921076153,1535.139899599239,-320.91056919129824,586.3729336219602,0,0,0,0,0,0,1.4615384615384615,1.7692307692307692,17,7
1993-12-28,1993,Man City,Southampton,1,1,D,0,1436.5989806157843,1403.7248329111032,-932.333736932547,-906.4111767064863,0,0,0,0,0,0,1.6111111111111112,1.3611111111111112,16,18
1993-12-28,1993,Liverpool,Wimbledon,1,1,D,0,1513.2505491471695,1490.1114445687601,-1.580707392169461,-16.8774559273837,0,0,0,0,0,0,1.6153846153846154,0.6153846153846154,9,6
1993-12-28,1993,West Ham,Tottenham,1,3,A,-1,1497.1015693703962,1498.8130624004725,-29.013497655672154,-330.8506884352633,0,0,0,0,0,0,1.4642857142857142,1.1607142857142858,13,15
1993-12-28,1993,Chelsea,Newcastle,1,0,H,1,1422.41987576439,1543.9588369039866,-878.146261105888,276.1798772178532,0,0,0,0,0,0,1.6379310344827587,0.8275862068965517,14,3
1993-12-29,1993,Sheffield Weds,Swindon,3,3,D,0,1530.0267345518605,1416.8838113841834,583.8018913958474,-322.71068925391694,0,0,0,0,0,0,3.0,3.0,7,22
1993-12-29,1993,Oldham,Man United,2,5,A,-1,1427.8794873150619,1652.1717008525277,-337.6941023751057,588.346248303165,0,0,0,0,0,0,2.0,5.0,21,1
1993-12-29,1993,Arsenal,Sheffield United,3,0,H,1,1553.4284466499314,1418.3063563608341,-30.734476989886343,-629.5845873786951,0,0,0,0,0,0,1.8888888888888888,0.6666666666666666,4,20
1993-12-29,1993,Norwich,Aston Villa,1,2,A,-1,1536.1074101998067,1522.9844469096888,17.941259783681424,-933.1280987880127,0,0,0,0,0,0,1.3529411764705883,1.0588235294117647,12,10
1993-12-29,1993,Blackburn,Everton,2,0,H,1,1579.2076275808547,1434.4544798158743,561.1124337304148,-627.938549111146,0,0,0,0,0,0,1.0,1.0,2,17
1993-12-29,1993,Leeds,QPR,1,1,D,0,1574.2979568527974,1537.2570253220656,587.3197902580054,262.1728640267929,0,0,0,0,0,0,1.8,2.0,5,8
1994-01-01,1993,Everton,West Ham,0,1,A,-1,1422.1302360517168,1509.4258131345537,-1228.4743394549537,-623.7685336113659,0,0,0,0,0,0,1.4285714285714286,1.1607142857142858,17,13
1994-01-01,1993,Aston Villa,Blackburn,0,1,A,-1,1510.3908281888996,1591.801246301644,-321.0314222256447,1146.186838001161,0,0,0,0,0,0,1.4545454545454546,1.0606060606060606,10,2
1994-01-01,1993,Newcastle,Man City,2,0,H,1,1554.46584177423,1426.0919757455408,302.3619931578388,-631.3041349499914,0,0,0,0,0,0,1.9166666666666667,1.125,3,16
1994-01-01,1993,Wimbledon,Arsenal,0,3,A,-1,1477.815193256173,1565.7246979625186,-16.8774559273837,552.111876851743,0,0,0,0,0,0,1.3076923076923077,1.4615384615384615,6,4
1994-01-01,1993,Ipswich,Liverpool,1,2,A,-1,1499.7059455447256,1528.3162184110695,590.2595133879365,302.6147528710238,0,0,0,0,0,0,1.125,1.75,19,9
1994-01-01,1993,Sheffield United,Oldham,2,1,H,1,1433.7195570848091,1412.4662865910868,-940.2702767086814,-668.1284425456112,0,0,0,0,0,0,2.0,1.0,20,21
1994-01-01,1993,Tottenham,Coventry,1,2,A,-1,1483.7021382770408,1511.354673837257,278.5302027989049,-28.977813459295113,0,0,0,0,0,0,1.4,1.5333333333333334,15,11
1994-01-01,1993,Southampton,Norwich,0,1,A,-1,1394.1788272408817,1545.6534158700283,-609.2213838612438,1.36830702126058,0,0,0,0,0,0,1.8,1.4,18,12
1994-01-01,1993,Man United,Leeds,0,0,D,0,1648.8648137573475,1577.6048439479775,873.9221457661773,298.07445422024614,0,0,0,0,0,0,1.6296296296296295,1.1111111111111112,1,5
1994-01-01,1993,QPR,Sheffield Weds,1,2,A,-1,1521.9449136314413,1545.3388462424848,262.1728640267929,282.0925551540781,0,0,0,0,0,0,1.4,2.0,8,7
1994-01-01,1993,Swindon,Chelsea,1,3,A,-1,1402.1228022705209,1437.1808848780527,-322.71068925391694,-569.3544937250906,0,0,0,0,0,0,1.0,3.0,22,14
1994-01-03,1993,Arsenal,QPR,0,0,D,0,1563.8445134724677,1523.8250981214921,847.6749155029777,-46.894905221704036,0,0,0,0,0,0,1.3636363636363635,0.8181818181818182,4,8
1994-01-03,1993,Coventry,Swindon,1,1,D,0,1506.7882278626503,1406.6892482451276,595.7010258477217,-318.91179612055765,0,0,0,0,0,0,1.0,1.0,11,22
1994-01-03,1993,Chelsea,Everton,4,2,H,1,1451.5315022854627,1407.7796186443068,-0.029910056430981057,-1237.7726629442452,0,0,0,0,0,0,1.6774193548387097,0.9516129032258065,14,17
1994-01-03,1993,West Ham,Sheffield United,0,0,D,0,1506.2080773748044,1436.9372928445584,-23.58116094663601,-329.2113126502398,0,0,0,0,0,0,1.5555555555555556,0.4444444444444444,13,20
1994-01-03,1993,Sheffield Weds,Tottenham,1,0,H,1,1557.7053454125717,1471.3356391069537,586.4815378803663,-23.740731968546516,0,0,0,0,0,0,1.3846153846153846,1.5384615384615385,7,15
1994-01-04,1993,Norwich,Newcastle,1,2,A,-1,1531.0337973114079,1569.0854603328505,280.20407246943694,292.0217632138607,0,0,0,0,0,0,2.0,0.8823529411764706,12,3
1994-01-04,1993,Liverpool,Man United,3,3,D,0,1533.3214598305929,1643.8595723378241,299.94118910894514,586.7679622636356,0,0,0,0,0,0,1.507936507936508,1.1111111111111112,9,1
1994-01-15,1993,Everton,Swindon,6,2,H,1,1422.7325437246002,1391.7363231648342,-1528.0789634013377,-318.91179612055765,0,0,1,0,0,0,1.0,1.0,17,22
1994-01-15,1993,Aston Villa,West Ham,3,1,H,1,1525.2102530438895,1491.3886525198145,-639.3916714859736,-319.93218618719897,0,0,1,0,0,0,1.24,1.0,10,13
1994-01-15,1993,Norwich,Chelsea,1,1,D,0,1527.660086791818,1454.9052128050525,-346.0491392545565,590.3367606216577,0,1,0,0,0,0,1.8823529411764706,1.0,12,14
1994-01-15,1993,Leeds,Ipswich,0,0,D,0,1574.2969236485574,1503.0138658441458,-4.958181568363761,284.59626970572265,0,0,1,0,0,0,1.2857142857142858,0.8571428571428571,5,19
1994-01-15,1993,Oldham,Liverpool,0,3,A,-1,1402.4832868217368,1543.304459599943,-1235.3490419577251,299.94118910894514,1,0,0,0,0,0,2.0,1.0,21,9
1994-01-15,1993,Tottenham,Man United,0,1,A,-1,1463.2267962333046,1651.9684152114733,-625.0179965971623,586.7679622636356,1,0,0,0,0,0,1.5161290322580645,1.1935483870967742,15,1
1994-01-15,1993,Man City,Arsenal,0,0,D,0,1431.7460194271423,1558.1904697908662,-629.1193183269773,546.2717353226185,0,0,1,0,0,0,1.5,1.25,16,4
1994-01-15,1993,Southampton,Coventry,1,0,H,1,1413.8771841315295,1487.0898709720025,-618.1611206949226,288.6777646936548,0,0,1,0,0,0,0.9333333333333333,0.9333333333333333,18,11
1994-01-15,1993,Wimbledon,Sheffield Weds,2,1,H,1,1496.2047978418598,1539.3157408268848,-24.306419254751063,1190.18534714333,0,0,1,0,0,0,1.9230769230769231,1.3076923076923077,6,7
1994-01-15,1993,Sheffield United,Blackburn,1,2,A,-1,1428.2130871118497,1600.5254520343526,-329.2113126502398,1165.5764284122804,0,0,1,0,0,0,0.3333333333333333,0.6666666666666666,20,2
1994-01-16,1993,QPR,Newcastle,1,2,A,-1,1510.7681660195929,1582.1423924347498,257.9904378772134,598.2285226761423,0,1,0,0,0,0,1.3636363636363635,1.0,8,3
1994-01-22,1993,Liverpool,Man City,2,1,H,1,1553.647063437434,1421.403415589651,580.4378464732924,-922.9676080723597,0,0,1,0,0,0,1.8461538461538463,1.0769230769230769,9,16
1994-01-22,1993,Swindon,Tottenham,2,1,H,1,1409.7799799218044,1445.1831394763344,-880.6241389970068,-955.411679639457,0,0,1,0,0,0,1.0,1.0,22,15
1994-01-22,1993,Coventry,QPR,0,1,A,-1,1473.110565380253,1524.7474716113422,311.7690209848583,-338.5441711999885,1,0,0,0,0,0,1.6,1.2,11,8
1994-01-22,1993,Ipswich,Wimbledon,0,0,D,0,1502.7199323784562,1496.4987313075494,2.3449679194881354,-19.61516976093312,0,1,0,0,0,0,0.3333333333333333,1.0,19,6
1994-01-22,1993,Chelsea,Aston Villa,1,1,D,0,1457.8997636916577,1522.2157021572843,590.3367606216577,-341.1139409820106,1,0,0,0,0,0,1.4464285714285714,1.1785714285714286,14,10
1994-01-22,1993,Man United,Everton,1,0,H,1,1658.295021885011,1416.4059370510622,578.2212567096733,-936.7137038870551,0,1,0,0,0,0,1.596774193548387,1.1935483870967742,1,17
1994-01-22,1993,Arsenal,Oldham,1,1,D,0,1551.8846735172335,1408.7890830953695,861.5784391907624,-1232.94221186757,0,0,1,0,0,0,0.0,0.0,4,21
